Page Name	Categories	Subcategories	Tags	Discription	UPC	Part #	Extra Info
"6"" Luxury 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	"6"" long zinc Luxury Design tub spout.  Front Diverter, and 1-4 All Universal Fit  "	10263	TS364	Chrome
"5 1/4"" All Brass Nose Mount with Diverter"	Tub Spout	Diverter	Front Diverter, nose mount, All Brass	All brass tub spout with front diverter nose mount  	10165	TS154	Chrome
"5 1/4"" All Brass Rear Mount with Diverter"	Tub Spout	Diverter	Rear Diverter, Rear Mount, All Brass	All brass tub spout rear diverter and mount	10180	TS156	Chrome
"5 1/4"" All Brass Nose Mount 1/2 IPS "	Tub Spout	Filler	"1/2"" IPS, nose mount, All Brass"	"All brass tub spout with nose mount 1/2"" IPS  "	10166	TS157	Chrome
"8 1/2"" All Brass Rear Mount"	Tub Spout	Filler	"1/2"" IPS, 3/4"" IPS, Rear Mount, All Brass, No Diverter"	"All brass 8.5"" Long Tub Spout with Rear Mount  "	10168	TS187	Chrome
"8 1/2"" All Brass Rear Mount"	Tub Spout	Filler	"1/2"" IPS, 3/4"" IPS, Rear Mount, All Brass, No Diverter"	"All brass 8.5"" Long Tub Spout with Rear Mount  "	10179	TS187PBRPVD	 Polished Brass PVD
"8 1/2"" All Brass Rear Mount"	Tub Spout	Filler	"1/2"" IPS, 3/4"" IPS, Rear Mount, All Brass, No Diverter"	"All brass 8.5"" Long Tub Spout with Rear Mount  "	10223	TS187SNPVD	Satin Nickel PVD
"8 1/2"" All Brass Rear Mount with Diverter"	Tub Spout	Diverter	"1/2"" IPS, Rear Diverter, 3/4"" IPS, Rear Mount, All Brass"	"Chrome plated all brass 8.5""L Tub Spout with Rear Diverter & Mount "	10167	TS186	Chrome
"8 1/2"" All Brass Rear Mount with Diverter"	Tub Spout	Diverter	"1/2"" IPS, Rear Diverter, 3/4"" IPS, Rear Mount, All Brass"	"Chrome plated all brass 8.5""L Tub Spout with Rear Diverter & Mount "	10178	TS186PBRPVD	Polished Brass PVD
"8 1/2"" All Brass Rear Mount with Diverter"	Tub Spout	Diverter	"1/2"" IPS, Rear Diverter, 3/4"" IPS, Rear Mount, All Brass"	"Chrome plated all brass 8.5""L Tub Spout with Rear Diverter & Mount "	10222	TS186SNPVD	Satin Nickel PVD
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	10169	TS167	Chrome
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	10170	TS167PBR	Polished Brass
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	14128	TS167SN	Satin Nickel
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	14135	TS167ORB	Oil Rubbed Bronze
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	10171	TS167W	White
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	14234	TS167MB	Matte Black
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	80121	CTS167	Chrome, Carded
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	80122	CTS167PBR	Polished Brass, Carded
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	80123	CTS167PBRPVD	Polished Brass PVD, Carded
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	80127	CTS167SN	Satin Nickel, Carded
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	80069	CTS167ORB	Oil Rubbed Bronze, Carded
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	80124	CTS167W	White, Carded
"5 1/4"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	Zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	80260	CTS167MB	Matte Black, Carded
TS167-MB	Tub Spout, Special	Filler	1-4-All Universal Fit	NEW! Matte Black zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	14234	TS167MB	Matte Black
TS167-MB	Tub Spout, Special	Filler	1-4-All Universal Fit	NEW! Matte Black zinc tub Spout with 1-4-All Universal Fit / Adjustable assembly  	80260	CTS167MB	Matte Black, Carded
"5 1/4"" Telescoping Adjustable Rear Mount  "	Tub Spout	Diverter	"1/2"" IPS, 3/4"" IPS, Rear Mount, Telescoping Adjustable Feature, Zinc"	Zinc tub spout diverter spout rear mount telescoping adjustable feature.  One inch of travel. 	10174	TS174	Chrome
"5 1/4"" Telescoping Adjustable Rear Mount  "	Tub Spout	Diverter	"1/2"" IPS, 3/4"" IPS, Rear Mount, Telescoping Adjustable Feature, Zinc"	Zinc tub spout diverter spout rear mount telescoping adjustable feature.  One inch of travel. 	10228	TS174SP	Chrome (Short Adaptor)
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	10158	TS164	Chrome
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	10159	TS164PBR	Polished Brass
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	14133	TS164PBRPVD	Polished Brass PVD
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	14129	TS164SN	Satin Nickel
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	14134	TS164ORB	Oil Rubbed Bronze
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	10160	TS164W	White
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	14233	TS164MB	Matte Black
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	80112	CTS164	Chrome, Carded
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	80113	CTS164PBR	Polished Brass, Carded
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	80114	CTS164PBRPVD	Polished Brass PVD, Carded
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	80120	CTS164SN	Satin Nickel, Carded
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	80089	CTS164ORB	Oil Rubbed Bronze, Carded
"5 1/4"" 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	Zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	80115	CTS164W	White, Carded
TS164-MB	Tub Spout, Special	Diverter	1-4-All Universal Fit, Zinc	NEW!  Matte Black zinc tub Spout with front Diverter, and 1-4-All Universal Fit / Adjustable assembly  	14233	TS164MB	Matte Black
"5 1/4""  Telescoping Adjustable  Rear Mount"	Tub Spout	Filler	"1/2"" IPS, 3/4"" IPS, Rear Mount, Telescoping Adjustable Feature, Zinc"	Zinc tub spout rear mount with Telescoping Adjustable Feature. One inch of travel  	10177	TS177	Chrome
"7"" Slip Fit"	Tub Spout	Filler	"Slip Fit 5/8"" OD, Zinc"	"7"" Long zinc tub Spout Slip Fit 5/8"" OD Copper Tube  "	10192	TS122	Chrome
"7"" Slip Fit Flush Mount"	Tub Spout	Filler	"Slip Fit 5/8"" OD, Flush Mount, Zinc"	"7"" Long zinc tub Spout 5/8"" OD Slip Fit, Flush Mount  "	10218	TS122FM	Chrome
"7"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"7"" Long zinc tub spout with 1/2"" IPS nose mount  "	10197	TS127	Chrome
"7"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"7"" Long zinc tub spout with 1/2"" IPS nose mount  "	10199	TS127PBR	Polished Brass
"7"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"7"" Long zinc tub spout with 1/2"" IPS nose mount  "	10198	TS127PBRPVD	Polished Brass PVD
"7"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"7"" Long zinc tub spout with 1/2"" IPS nose mount  "	10225	TS127SN	Satin Nickel
"7"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"7"" Long zinc tub spout with 1/2"" IPS nose mount  "	10260	TS127ORB	Oil Rubbed Bronze
"7"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"7"" Long zinc tub spout with 1/2"" IPS nose mount  "	80225	CTS127	Chrome, Carded
"7"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"7"" Long zinc tub spout with 1/2"" IPS nose mount  "	80170	CTS127PBRPVD	Polished Brass PVD , Carded
"7"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"7"" Long zinc tub spout with 1/2"" IPS nose mount  "	80143	CTS127SN	Satin Nickel, Carded
"7"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"7"" Long zinc tub spout with 1/2"" IPS nose mount  "	80211	CTS127ORB	C-TS127-ORB, Carded
"7"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, Zinc	"7"" Long Zinc Tub Spout, 1-4-ALL Universal Fit   "	14123	TS117	Chrome
"7"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, Zinc	"7"" Long Zinc Tub Spout, 1-4-ALL Universal Fit   "	14125	TS117PVD	Polished Brass
"7"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, Zinc	"7"" Long Zinc Tub Spout, 1-4-ALL Universal Fit   "	10226	TS117SN	Satin Nickel
"7"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, Zinc	"7"" Long Zinc Tub Spout, 1-4-ALL Universal Fit   "	14127	TS117ORB	Oil Rubbed Bronze
"7"" 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, Zinc	"7"" Long Zinc Tub Spout, 1-4-ALL Universal Fit   "	80213	CTS117ORB	Oil Rubbed Bronze, Carded
"7"" Slip Fit with Diverter"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	"7"" Long zinc tub spout with front diverter slip fit 5/8""OD copper tube  "	10193	TS123	Chrome
"7"" Flush Mount Slip Fit with Diverter"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Flush Mount, Zinc"	"7"" Long zinc tub Spout 5/8"" OD Flush Mount Slip Fit with Front Diverter"	10217	TS123FM	Chrome
"7"" Nose Mount 1/2"" IPS With Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount"	"7"" Long Tub spout with front diverter 1/2"" IPS nose mount   "	10194	TS124	Chrome
"7"" Nose Mount 1/2"" IPS With Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount"	"7"" Long Tub spout with front diverter 1/2"" IPS nose mount   "	10196	TS124PBR	Polished Brass
"7"" Nose Mount 1/2"" IPS With Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount"	"7"" Long Tub spout with front diverter 1/2"" IPS nose mount   "	10195	TS124PBRPVD	Polished Brass PVD
"7"" Nose Mount 1/2"" IPS With Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount"	"7"" Long Tub spout with front diverter 1/2"" IPS nose mount   "	10224	TS124SN	Satin Nickel
"7"" Nose Mount 1/2"" IPS With Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount"	"7"" Long Tub spout with front diverter 1/2"" IPS nose mount   "	10259	TS124ORB	Oil Rubbed Bronze
"7"" Nose Mount 1/2"" IPS With Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount"	"7"" Long Tub spout with front diverter 1/2"" IPS nose mount   "	80224	CTS124	Chrome, Carded
"7"" Nose Mount 1/2"" IPS With Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount"	"7"" Long Tub spout with front diverter 1/2"" IPS nose mount   "	80169	CTS124PBRPVD	Polished Brass PVD, Carded
"7"" Nose Mount 1/2"" IPS With Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount"	"7"" Long Tub spout with front diverter 1/2"" IPS nose mount   "	80142	CTS124SN	Satin Nickel, Carded
"7"" Nose Mount 1/2"" IPS With Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount"	"7"" Long Tub spout with front diverter 1/2"" IPS nose mount   "	80210	CTS124ORB	Oil Rubbed Bronze, Carded
"7"" 1-4-All With Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	"7"" Long Zinc Tub Spout with Front Diverter1-4-All Universal Fit. "	14120	TS114	Chrome
"7"" 1-4-All With Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	"7"" Long Zinc Tub Spout with Front Diverter1-4-All Universal Fit. "	14121	TS114PBR	Polished Brass
"7"" 1-4-All With Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	"7"" Long Zinc Tub Spout with Front Diverter1-4-All Universal Fit. "	14122	TS114PBRPVD	Polished Brass PVD
"7"" 1-4-All With Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	"7"" Long Zinc Tub Spout with Front Diverter1-4-All Universal Fit. "	10227	TS114SN	Satin Nickel
"7"" 1-4-All With Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	"7"" Long Zinc Tub Spout with Front Diverter1-4-All Universal Fit. "	14126	TS114ORB	Oil Rubbed Bronze
"7"" 1-4-All With Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	"7"" Long Zinc Tub Spout with Front Diverter1-4-All Universal Fit. "	80212	CTS114ORB	Oil Rubbed Bronze , Carded
"7"" Slip Fit with Diverter and Shower Connection"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	"7"" Long zinc tub Spout 5/8"" OD Slip Fit with front diverter and shower connection  "	10229	TS129	Chrome
1-4-All Parts	Tub Spout	Parts	1-4-All Universal Fit	A few of the parts in our 1-4-All kit.  These are the only items we sell on their own.  If you are looking for the kits, check out S1400 - 10190 and S1407 - 14107  	20121	TS3412	Reducer Bushing
1-4-All Parts	Tub Spout	Parts	1-4-All Universal Fit	A few of the parts in our 1-4-All kit.  These are the only items we sell on their own.  If you are looking for the kits, check out S1400 - 10190 and S1407 - 14107  	20126	361010	3/32 Allen Key
Tub Spout Reducer Bushing	Tub Accessories	Parts	"1/2"" IPS, 3/4"" IPS"	"Tub Spout reducer bushing, 1/2"" x 3/4""  "	20035	TD3412BR	Brass
Tub Spout Reducer Bushing	Tub Accessories	Parts	"1/2"" IPS, 3/4"" IPS"	"Tub Spout reducer bushing, 1/2"" x 3/4""  "	20121	TS3412	Plastic
Lift & Turn	Tub Drains	Lift and Turn	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass Lift and Turn Tub Drain. 1 1/4"" (Fine thread) and 1 1/2"" (Coarse Thread).  Unless otherwise stated unit comes with conversion bushing."	10185	TD3812	Chrome, Includes Conversion Bushing
Lift & Turn	Tub Drains	Lift and Turn	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass Lift and Turn Tub Drain. 1 1/4"" (Fine thread) and 1 1/2"" (Coarse Thread).  Unless otherwise stated unit comes with conversion bushing."	10201	TD2512PBRPVD	Polished Brass PVD, Includes Conversion Bushing
Lift & Turn	Tub Drains	Lift and Turn	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass Lift and Turn Tub Drain. 1 1/4"" (Fine thread) and 1 1/2"" (Coarse Thread).  Unless otherwise stated unit comes with conversion bushing."	10200	TD2512SNPVD	Satin Nickel PVD, Includes Conversion Bushing
Lift & Turn	Tub Drains	Lift and Turn	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass Lift and Turn Tub Drain. 1 1/4"" (Fine thread) and 1 1/2"" (Coarse Thread).  Unless otherwise stated unit comes with conversion bushing."	14054	TD2512ORB	Oil Rubbed Bronze, Includes Conversion Bushing
Lift & Turn	Tub Drains	Lift and Turn	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass Lift and Turn Tub Drain. 1 1/4"" (Fine thread) and 1 1/2"" (Coarse Thread).  Unless otherwise stated unit comes with conversion bushing."	14306	TD2512MB	Matte Black, Includes Conversion Bushing
Lift & Turn	Tub Drains	Lift and Turn	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass Lift and Turn Tub Drain. 1 1/4"" (Fine thread) and 1 1/2"" (Coarse Thread).  Unless otherwise stated unit comes with conversion bushing."	10188	TD2500	"Chrome, 1 1/4"" (Fine thread) No bushing."
Lift & Turn	Tub Drains	Lift and Turn	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass Lift and Turn Tub Drain. 1 1/4"" (Fine thread) and 1 1/2"" (Coarse Thread).  Unless otherwise stated unit comes with conversion bushing."	10189	TD5000	"Chrome, 1 1/2"" (Coarse Thread), No Bushing"
Lift & Turn	Tub Drains	Lift and Turn	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass Lift and Turn Tub Drain. 1 1/4"" (Fine thread) and 1 1/2"" (Coarse Thread).  Unless otherwise stated unit comes with conversion bushing."	10213	TD25121SNPVD	"Satin Nickel, Stopper with 3/8"" thread"
Lift & Turn	Tub Drains	Lift and Turn	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass Lift and Turn Tub Drain. 1 1/4"" (Fine thread) and 1 1/2"" (Coarse Thread).  Unless otherwise stated unit comes with conversion bushing."	10209	TD25005	"Post, converts stoppers to 1/4"" thread"
Lift & Turn	Tub Drains	Lift and Turn	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass Lift and Turn Tub Drain. 1 1/4"" (Fine thread) and 1 1/2"" (Coarse Thread).  Unless otherwise stated unit comes with conversion bushing."	10186	TD38121	Rubber Seat Washer
TD2512-MB	Tub Drains, Special	Lift and Turn	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"NEW! Matte Black all brass Lift and Turn Tub Drain. 1 1/4"" (Fine thread) and 1 1/2"" (Coarse Thread). "	14306	TD2512MB	Matte Black, Includes Conversion Bushing
Push & Lock	Tub Drains	Push & Lock	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass body Push & Lock Tub Drain, fine 1 1/4"" thread, or coarse 1 1/2"" thread"	10184	TD2505	"Chrome, Fine 1 1/4"" Thread"
Push & Lock	Tub Drains	Push & Lock	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass body Push & Lock Tub Drain, fine 1 1/4"" thread, or coarse 1 1/2"" thread"	10191	TD5005	"Chrome, coarse 1 1/2"" Threads"
Push & Lock	Tub Drains	Push & Lock	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass body Push & Lock Tub Drain, fine 1 1/4"" thread, or coarse 1 1/2"" thread"	10239	TD5005SN	"Satin Nickel, coarse 1 1/2"" Threads"
Push & Lock	Tub Drains	Push & Lock	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass body Push & Lock Tub Drain, fine 1 1/4"" thread, or coarse 1 1/2"" thread"	10204	TD25051	"Chrome Stopper, with 3/8"" thread"
Push & Lock	Tub Drains	Push & Lock	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass body Push & Lock Tub Drain, fine 1 1/4"" thread, or coarse 1 1/2"" thread"	10235	TD25051SNPVD	"Satin Nickel PVD, Stopper with 3/8"" thread"
Push & Lock	Tub Drains	Push & Lock	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass body Push & Lock Tub Drain, fine 1 1/4"" thread, or coarse 1 1/2"" thread"	10275	TD25401	"Wide stopper, duel threaded post fits 3/8"" and 1/4"""
Push & Lock	Tub Drains	Push & Lock	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass body Push & Lock Tub Drain, fine 1 1/4"" thread, or coarse 1 1/2"" thread"	10214	TD25055	"Post, converts stoppers to 1/4"" thread"
Push & Lock	Tub Drains	Push & Lock	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"All brass body Push & Lock Tub Drain, fine 1 1/4"" thread, or coarse 1 1/2"" thread"	10186	TD38121	Rubber Seat Washer
Rotating Swivel Stopper	Tub Drains	Various Items	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"Chrome plated brass body Rotating Swivel Tub Drain 1-1/4"" Fine Thread & 1-1/2"" Coarse Thread Brass Bushing  "	10205	TD6812	Chrome
Tip-Toe Clicker	Tub Drains	Various Items	"1 1/4"" (Fine Thread), 1 1/2"" (Coarse Thread)"	"Chrome platted brass tub drain with plastic tip-toe stopper.  Includes Conversion Bushing 1 1/4"" (Fine thread) and 1 1/2"" (Coarse Thread)"	10138	TD1500	Tiptoe Tub Drain
Conversion Kit With Top-Toe Drain	Tub Drains	Various Items	Carded	Conversion kit comes with Tiptoe Tub Drain with conversion bushing, and single hole face plate with hardware, all packaged in blister clamshell with product card.	80131	CTD2900	Chrome
Conversion Kit With Lift & Turn Drain	Tub Drains	Lift and Turn	Kit, Convert	Tub drain Lift & Turn Conversion Kit comes with lift and turn tub drain, with conversion bushing, and single hole face plate and hardware, packaged in blister clamshell with product card.	80128	CTD3000	Chrome
Conversion Kit With Lift & Turn Drain	Tub Drains	Lift and Turn	Kit, Convert	Tub drain Lift & Turn Conversion Kit comes with lift and turn tub drain, with conversion bushing, and single hole face plate and hardware, packaged in blister clamshell with product card.	80129	CTD3000PBRPVD	Polished Brass PVD
Conversion Kit With Lift & Turn Drain	Tub Drains	Lift and Turn	Kit, Convert	Tub drain Lift & Turn Conversion Kit comes with lift and turn tub drain, with conversion bushing, and single hole face plate and hardware, packaged in blister clamshell with product card.	80130	CTD3000SN	Satin Nickel
Conversion Kit With Lift & Turn Drain	Tub Drains	Lift and Turn	Kit, Convert	Tub drain Lift & Turn Conversion Kit comes with lift and turn tub drain, with conversion bushing, and single hole face plate and hardware, packaged in blister clamshell with product card.	80136	CTD3000ORB	Oil Rubbed Bronze
Conversion Kit With Lift & Turn Drain	Tub Drains	Lift and Turn	Kit, Convert	Tub drain Lift & Turn Conversion Kit comes with lift and turn tub drain, with conversion bushing, and single hole face plate and hardware, packaged in blister clamshell with product card.	80248	CTD3000MB	Matte Black
C-TD3000-MB	Special, Tub Drains	Lift and Turn	Kit, Convert	NEW! Matte Black tub drain Lift & Turn Conversion Kit comes with lift and turn tub drain, with conversion bushing, and single hole face plate and hardware, packaged in blister clamshell with product card.	80248	CTD3000MB	Matte Black
Conversion Kit With Lift & Turn Drain	Tub Drains	Lift and Turn	Kit, Carded, Convert	Conversion kit comes with Tub Lift & Turn tub drain with conversion bushing, and two hole face plate and hardware, all packaged in blister clamshell with product card.	80132	CTD3200	Chrome
Conversion Kit With Lift & Turn Drain	Tub Drains	Lift and Turn	Kit, Carded, Convert	Conversion kit comes with Tub Lift & Turn tub drain with conversion bushing, and two hole face plate and hardware, all packaged in blister clamshell with product card.	80133	CTD3200PBRPVD	Polished Brass PVD
Conversion Kit With Lift & Turn Drain	Tub Drains	Lift and Turn	Kit, Carded, Convert	Conversion kit comes with Tub Lift & Turn tub drain with conversion bushing, and two hole face plate and hardware, all packaged in blister clamshell with product card.	80134	CTD3200SNPVD	Satin Nickel PVD
Conversion Kit With Lift & Turn Drain	Tub Drains	Lift and Turn	Kit, Carded, Convert	Conversion kit comes with Tub Lift & Turn tub drain with conversion bushing, and two hole face plate and hardware, all packaged in blister clamshell with product card.	80137	CTD3200ORB	Oil Rubbed Bronze
Conversion Kit With Lift & Turn Drain	Tub Drains	Lift and Turn	Kit, Carded, Convert	Conversion kit comes with Tub Lift & Turn tub drain with conversion bushing, and two hole face plate and hardware, all packaged in blister clamshell with product card.	80249	CTD3200MB	Matte Black
C-TD3200-MB	Tub Drains, Special	Lift and Turn	Kit, Carded, Convert	NEW! Matte Black conversion kit comes with Tub Lift & Turn tub drain with conversion bushing, and two hole face plate and hardware, all packaged in blister clamshell with product card.	80249	CTD3200MB	Matte Black
Conversion Kit With Push & Lock Drain	Tub Drains	Push & Lock	Kit, Carded, Convert	"Conversion kit comes with Push & Lock tub drain with conversion bushing, and single hole face plate and hardware, all packaged in blister clamshell with product card.

"	80135	CTD4000	Chrome
Stopper with Dual threaded Post	Tub Drains	Parts	Stopper	"Brass Tub Drain Stopper with rubber flapper seal.  Dual threaded post, fits 3/8"" and 1/4"" drains. "	10275	TD25401	Stopper
Stopper with Dual threaded Post	Tub Drains	Parts	Stopper	"Brass Tub Drain Stopper with rubber flapper seal.  Dual threaded post, fits 3/8"" and 1/4"" drains. "	80200	CTD25401	Chrome , Carded
Lift & Turn Thread Converter Post	Tub Drains	Parts		"Post, for lift and turn drains. Converts stoppers to from 3/8"" to 1/4"" thread, for TD-2500 Series Tub Stopper  "	10209	TD25005	"Lift & Turn post with 1/4"" thread"
